rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
589;ef42a5441d5489c8;d04787f21b4e93b7;af5852aa79ec7f26;2024-10-06T10:54:19.000Z;"Wanneer de realiteit op de deur klopt.
Blijven in NL is werken en belasting betalen.
Hoe dachten alle opgevangen vluchtelingen eigenlijk dat de hulp aan hen wordt gefinancierd? Een boom op het Binnenhof waar eindeloos geld aan groeit? Nouja de gemiddelde GL stemmer denkt ook zo.";;1;19;552;vluchtelingen;2024-10-14 10_10_42.370165;0.112027123570442;0.000143327910337;0.000655633222777;0.000030236014936;0.000008095442354;0.040122445672750;0.000662389269564;1. Against immigration, migrants, foreigners, refugees, or Muslims.
590;f1cea776f72074fc;967ff75a223b6db9;c8e495df734b3848;2024-10-07T16:22:42.000Z;"Den Uyl verbood 1975 nieuwe arbeidsmigranten. Cohen was (2000) scherp op capaciteit beoordelen vluchtelingen.
Waarom sjoemelt rechts telkens om goedkope arbeidskrachten beschikbaar te krijgen. U weet toch dat een illegaal geen arbeidsrechten heeft. Geert en Faber weten dat ook.";;;3;60;vluchtelingen;2024-10-14 10_10_42.370165;0.106302805244923;0.000143357858178;0.000355609779945;0.000855243124533;0.000340055994457;0.033470507711172;0.002202016999945;1. Against immigration, migrants, foreigners, refugees, or Muslims.
591;158fd08706850b1e;77855b2f614a0d02;543f889381a8b07f;2024-10-08T14:48:10.000Z;"""België heeft na Griekenland, Cyprus en Ierland het hoogst aantal asielzoekers per inwoner in de hele EU. En we mogen er elke dag de vruchten van plukken: gisteren waren er 2 steenincidenten met Afghaanse vluchtelingen in Sint-Niklaas."" @francescavbel #DeKamer";1;34;104;1,7K;vluchtelingen;2024-10-14 10_10_42.370165;0.059441573917866;0.000029700546293;0.000082309590653;0.000309870461933;0.000147310915054;0.016108617186546;0.000386414147215;1. Against immigration, migrants, foreigners, refugees, or Muslims.
592;1e5746b7d406b6d4;fa3b26909f14c4cc;b59cd8bba43c15f9;2024-10-05T14:00:00.000Z;Al die vluchtelingen brengen dus wel ziektes mee. Ze zijn geen van allen gevaccineerd. In Afrika waren nauwelijks vaccins. Apenpokken nemen ze ook mee. Dus ik zou maar vast een paar boosters gaan halen .;;;6;85;vluchtelingen;2024-10-14 10_10_42.370165;0.599965512752533;0.000046824501624;0.000001735718001;0.000002387398354;0.000001598823246;0.064291574060917;0.000052781371778;1. Against immigration, migrants, foreigners, refugees, or Muslims.
593;cd053992488fd1e0;9d36a75167fc0da6;779a8fbe84910964;2024-10-10T07:34:50.000Z;Die borden van Faber hoeven niet, maar deze ook niet. Vluchtelingen zijn in beginsel te gast. Insteek moet zijn en blijven dat ze weer huiswaarts gaan zodra het veilig is.;1;;3;46;vluchtelingen;2024-10-14 10_10_42.370165;0.004879979416728;0.000004627239377;0.000025820234441;0.000001915351504;0.000001465473815;0.012187305837870;0.000005518184025;1. Against immigration, migrants, foreigners, refugees, or Muslims.
594;dfa3e361a5eab827;3417cfdf67c51b20;995f650e536e0b2e;2024-10-06T09:37:19.000Z;En terecht. Het is idioot wat er tegenwoordig gebeurd met de joden, alleen in Nederland al. Dat Israël 80000 vluchtelingen kent noemt niemand omdat ze die zelf opvangen. Zou Oekraïne ook kunnen doen trouwens;;1;5;39;vluchtelingen;2024-10-14 10_10_42.370165;0.303788393735886;0.000019765222532;0.000049994610890;0.000169683800777;0.000041294068069;0.173283770680427;0.000155004541739;5. Is neutral.
595;716c9a2c811ab104;b2644fcee716208f;cdff87a7fafb4d12;2024-10-09T09:56:29.000Z;Na 8000+ raketten afvuren  op een buurland moet je niet gek opkijken als dat na 11 maanden terugslaat. Hoe gaat het met de ouders van de 12 vermoorde voetballende kinderen? En hoe leven de 80.000 Israëlische vluchtelingen uit Noord-Israël na 11 maanden?;2;1;7;148;vluchtelingen;2024-10-14 10_10_42.370165;0.127228230237961;0.028172153979540;0.000019785024051;0.000340187136317;0.000389068824006;0.661843895912170;0.020517418161035;5. Is neutral.
596;026f827ed048086f;b4a448ac90d9486b;5915f751961e3bc2;2024-10-10T09:13:27.000Z;Bedenk wel dat er nu alweer veel mensen in Libanon op de vlucht zijn dat zijn oorlogsvluchtelingen daar is straks geen plaats voor omdat we teveel gelukzoekers opgenomen hebben echt de vluchtelingen zijn welkom maar geen gelukzoekers;;;2;302;vluchtelingen;2024-10-14 10_10_42.370165;0.158216521143913;0.000021499070499;0.000043616957555;0.000003061174993;0.000001846237069;0.036920730024576;0.000116024399176;1. Against immigration, migrants, foreigners, refugees, or Muslims.
597;00ba6bc24950f718;16fed142e9aa2293;232114301c026904;2024-10-08T17:59:37.000Z;Maar vluchtelingen bootjes stoppen kunnen ze dan weer niet. Die brengen meer schade toe dan die paar kilo drugs.;1;;3;136;vluchtelingen;2024-10-14 10_10_42.370165;0.534756600856781;0.000292381300824;0.000846569309942;0.000010281078175;0.000063104023866;0.180055707693100;0.000177701920620;1. Against immigration, migrants, foreigners, refugees, or Muslims.
598;e6dbbc987254a039;9f899b1346c9bf32;85486729b9289406;2024-10-09T08:50:54.000Z;En het zijn niet eens vluchtelingen maar moslim-BEZETTERS.;1;1;4;39;vluchtelingen;2024-10-14 10_10_42.370165;0.883327126502991;0.000014631370505;0.000000038690903;0.000008563633855;0.000007847601410;0.077398069202900;0.000002845332347;1. Against immigration, migrants, foreigners, refugees, or Muslims.
599;af8ebd8c02c78aec;a0fef9d66eaf1936;f0910638bb9f9027;2024-10-06T12:40:49.000Z;Ondankbaar volk zijn ook nooit echte vluchtelingen geweest. Check @FlixBus ritten richting t oosten - Ukraine ( paar x p dag) weken van te voren volgeboekt. In #Duitsland ontvangen ze 100% Bürgergeld na ontvangst hop weer voor paar weken naar Ukraine.;1;4;10;360;vluchtelingen;2024-10-14 10_10_42.370165;0.205334410071373;0.000001783425546;0.000173720778548;0.000058942870965;0.000015245145732;0.001812943490222;0.000199627058464;1. Against immigration, migrants, foreigners, refugees, or Muslims.
600;9ff3e91d369a9ca4;eaae53d24a62157c;99ee16c1774860d6;2024-10-08T09:26:55.000Z;"We (Iraanse vluchtelingen in Ned. die de De Iraanse Revolutie meegemaakt & gevlucht zijn) noemen *jullie/hoi  @klokpieter * useful idiots.
Een useful idiot is iemand die wordt gezien als iemand die propageert voor 1 zaak zonder de doelstellingen van de zaak volledig te begrijpen.";1;;11;110;vluchtelingen;2024-10-14 10_10_42.370165;0.135458767414093;0.000006929612937;0.000035509729059;0.000102749771031;0.000019322862499;0.014556864276528;0.000160298775881;1. Against immigration, migrants, foreigners, refugees, or Muslims.
601;4038a2edd8800b95;138f57216fb2c753;c2899fad3b01e425;2024-10-06T15:23:43.000Z;"Ze mogen nu al terug; naar hun 37 miljoen landgenoten die al 2,5+ jaar in het veilige deel van dat 14 (!) keer grotere land dan Nederland gewoon hun leventje leiden. Economische 'vluchtelingen' zijn er hier al véél te veel!";1;;43;505;vluchtelingen;2024-10-14 10_10_42.370165;0.159644022583961;0.000051288061513;0.001137856976129;0.000028346848922;0.000098749827885;0.051491145044565;0.000814176921267;
602;68d4b95f695cf1e3;fa545104de74f14e;9f2ecbf8f4af5101;2024-10-06T16:58:15.000Z;En zo worden we keer op keer bedrogen door ‘vluchtelingen’ die dat woord te grabbel gooien.;;1;7;71;vluchtelingen;2024-10-14 10_10_42.370165;0.509546279907227;0.000023625705580;0.000086498243036;0.000364227045793;0.000065611820901;0.074155531823635;0.000390085915569;1. Against immigration, migrants, foreigners, refugees, or Muslims.
603;a5175e38091ccc16;84d059677312ecf6;eeb8d074b6070abe;2024-10-09T05:41:24.000Z;"Na zoveelste steekpartij met vluchtelingen: Hoe willen kandidaat-burgemeesters in Sint-Niklaas ingrijpen? ""Probleem bij de bron aanpakken"" https://hln.be/sint-niklaas/na-zoveelste-steekpartij-met-vluchtelingen-hoe-willen-kandidaat-burgemeesters-in-sint-niklaas-ingrijpen-probleem-bij-de-bron-aanpakken~abd0512e/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web… @Nicole_demoor";10;8;26;547;vluchtelingen;2024-10-14 10_10_42.370165;0.022641943767667;0.000281270098640;0.000066409687861;0.000069744215580;0.000034465989302;0.028628705069423;0.001018594601192;1. Against immigration, migrants, foreigners, refugees, or Muslims.
604;dc2db23a489c2c10;7931eb108fcf3722;dfd422e39b210d56;2024-10-08T13:55:57.000Z;"Moest Faber niet een bordje met ""vluchtelingen niet welkom"" net als voor WO2 toen joodse vluchtelingen meteen weer werden teruggestuurd naar Duitsland?";;;2;42;vluchtelingen;2024-10-14 10_10_42.370165;0.061156470328569;0.000007110949809;0.000001676759211;0.000001516777502;0.000000118558987;0.045748170465231;0.000034354579839;1. Against immigration, migrants, foreigners, refugees, or Muslims.
605;f7858f7bbd7a1988;929cff9c9c633809;a79bb2f9099f238c;2024-10-06T07:04:51.000Z;"Ja echte vluchtelingen 
Knettergek in NL";;;4;1K;vluchtelingen;2024-10-14 10_10_42.370165;0.621595144271851;0.000254097045399;0.000418147421442;0.000090195113444;0.000017352878785;0.029163097962737;0.000212963888771;1. Against immigration, migrants, foreigners, refugees, or Muslims.
606;175765a20b74af0e;cc821473cb2870d7;30b94567e9b003c3;2024-10-10T07:35:30.000Z;Communisten die de motor van vlaanderen gaan beheren is beetje zoals nazis die een vluchtelingen kamp zouden beheren.. Wel een beetje logisch dat het daarover gaat. Pvda komt ook niet echt met inhoudelijke topics dus ook lastig te counteren;;;2;19;vluchtelingen;2024-10-14 10_10_42.370165;0.271956086158752;0.000011338061995;0.000006210768333;0.000196959168534;0.000054261574405;0.045376949012279;0.000172414496774;1. Against immigration, migrants, foreigners, refugees, or Muslims.
607;9ef60fb9cd840c9a;512d1d7cbe38f05a;45e6ba6bd6cdf916;2024-10-05T20:43:15.000Z;Van wie komt de terreur? Meer dan  1 miljoen mensen op de vlucht door de terreur van Netanyahu. Regel maar alvast opvangplaatsen voor die extra vluchtelingen. Vluchtelingen dankzij de steun van vvd/pvv aan Israël.;;;2;38;vluchtelingen;2024-10-14 10_10_42.370165;0.241249531507492;0.000411203101976;0.000004338238796;0.000097608586657;0.000033034328226;0.136744156479836;0.000692634785082;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
608;6745c5e9438a38d2;153e61d515e565aa;8fb3eca9ebcaa304;2024-10-08T09:07:37.000Z;"Het pad wordt vrijgemaakt voor discriminatie en uitsluiting. Populair daarvoor zijn voor de nazi's: de homo's, LBTI+ gemeenschap, Marokkanen, vluchtelingen enz.
De tweedeling is geboren. 
De superieure burger is de blanke, de 2e rangs burger is de rest. (4";1;1;5;44;vluchtelingen;2024-10-14 10_10_42.370165;0.432062089443207;0.001459949999116;0.000241638859734;0.000266216316959;0.000022323476514;0.187385678291321;0.000201154878596;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
609;3523d4f78e2a9f0c;e073df95abd174a6;c06f39def8e9d116;2024-10-09T04:10:32.000Z;Ik heb net 1500€ betaald, de moslim vluchtelingen wonen gratis, betalen geen belastingen en wonen onder het dak van het OCMW …;;;3;62;vluchtelingen;2024-10-14 10_10_42.370165;0.461184173822403;0.000008616521882;0.000013023724023;0.000005073444754;0.000002353267291;0.034563314169645;0.000157351329108;1. Against immigration, migrants, foreigners, refugees, or Muslims.
610;f1c9ad55b73e5c8c;030a2ef151f9a41d;b83ca72071599143;2024-09-23T19:38:23.000Z;293 incidenten in jaar tijd bij opvang vluchtelingen in Hotel Van der Valk Volendam;3;3;4;683;vluchtelingen;2024-10-14 10_10_42.370165;0.115279234945774;0.000273306010058;0.003327368991449;0.001116029103286;0.003053001593798;0.003954514861107;0.001211632508785;5. Is neutral.
611;5d14fc2119ec009a;eb4cdebd82bf1194;72e6ca752078fe11;2024-10-08T22:40:02.000Z;De nieuwe Quote: Verdienen aan vluchtelingen https://quotenet.nl/zakelijk/a62538784/de-nieuwe-quote-verdienen-aan-vluchtelingen/…;;1;;417;vluchtelingen;2024-10-14 10_10_42.370165;0.016571344807744;0.000123225370771;0.000011426691344;0.000166968966369;0.000059983780375;0.003687986172736;0.000580119900405;5. Is neutral.
612;1d1ac2cfe2723079;40bd19195b666c7b;33979f8bed35fd63;2024-10-05T13:56:01.000Z;"Meerdere mensen zijn omgekomen in een overvolle migrantenboot die vanuit Frankrijk via het Kanaal naar Engeland ging, melden de Franse autoriteiten. Onder de doden is een jong kind dat is doodgetrapt.
https://rd.nl/artikel/1080015-kind-doodgetrapt-op-migrantenboot-naar-engeland…
#migrants #vluchtelingen";2;1;1;705;vluchtelingen;2024-10-14 10_10_42.370165;0.006336861755699;0.000211339167436;0.000058082299802;0.000066718617745;0.000246069510467;0.045716617256403;0.004209558945149;
613;01f791f508034083;eb4cdebd82bf1194;72e6ca752078fe11;2024-10-08T19:20:03.000Z;De nieuwe Quote: Verdienen aan vluchtelingen https://quotenet.nl/zakelijk/a62538784/de-nieuwe-quote-verdienen-aan-vluchtelingen/…;;1;1;736;vluchtelingen;2024-10-14 10_10_42.370165;0.016571344807744;0.000123225370771;0.000011426691344;0.000166968966369;0.000059983780375;0.003687986172736;0.000580119900405;5. Is neutral.
614;3eb6e7240af73292;eb4cdebd82bf1194;72e6ca752078fe11;2024-10-08T10:36:02.000Z;De nieuwe Quote: Verdienen aan vluchtelingen https://quotenet.nl/zakelijk/a62538784/de-nieuwe-quote-verdienen-aan-vluchtelingen/…;;1;1;558;vluchtelingen;2024-10-14 10_10_42.370165;0.016571344807744;0.000123225370771;0.000011426691344;0.000166968966369;0.000059983780375;0.003687986172736;0.000580119900405;5. Is neutral.
615;0b7fe691977a32a0;5b2ab6f43d9bee59;ee5a48f57d345fcd;2023-10-03T19:29:13.000Z;'Laatste vluchtelingen vertrokken uit Nagorno-Karabach';4;4;9;26K;vluchtelingen;2024-10-14 10_10_42.370165;0.001793175470084;0.000086825166363;0.000002389341262;0.000008003761650;0.000000990494186;0.000909563270397;0.000019351095034;5. Is neutral.
616;afd58020dea79b69;a74fa9d17fa44eca;3f2c63d98032a070;2024-10-07T17:16:00.000Z;‘Zorg eerst voor huisvesting voor erkende vluchtelingen, de rest volgt wel’;1;;;207;vluchtelingen;2024-10-14 10_10_42.370165;0.022816278040409;0.000081264355686;0.000149603132741;0.000002634372777;0.000007603662652;0.024038914591074;0.000067884546297;
617;e9a54cf7600a1c23;e234bd3f62586ffc;a9717127df582fe7;2024-10-09T13:10:08.000Z;Opvang voor 100 of 200 vluchtelingen? ‘Dat maakt ons niets uit, we willen hier gewoon geen azc’;1;1;1;750;vluchtelingen;2024-10-14 10_10_42.370165;0.259090453386307;0.000091688940302;0.000796671898570;0.000057875295170;0.000041423711082;0.027129076421261;0.000363311497494;1. Against immigration, migrants, foreigners, refugees, or Muslims.
618;47c5718ce3b70daa;c272273b3e478868;cb72846229b04c42;2024-10-04T19:43:00.000Z;Weinig landen creëeren zoveel mensen op de vlucht als Israël. Als je niet houdt van vluchtelingen opvangen raad ik aan te breken met Israël en het land ter verantwoording te roepen.;25;15;62;3,4K;vluchtelingen;2024-10-14 10_10_42.370165;0.763867557048798;0.153402909636497;0.000132184330141;0.000177378242370;0.000041850318667;0.783573329448700;0.003159792628139;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
619;b69a62cee2edd89c;9b1859ceda800694;d78036de44dab125;2024-10-06T18:24:15.000Z;@benny bastiaenssen:pvda nv-a willen dat niet horen om dat ze vluchtelingen helpen aan sociale wonen maar meer dan 140.000 eigen volk staat op de wachtlijst jarenlang en de vluchtelingen krijgen voorrang waarom eigenlijk zijn eigen volk te duur en vluchtelingen goedkoopst;;;2;91;vluchtelingen;2024-10-14 10_10_42.370165;0.329375267028809;0.000000817498119;0.000067052969825;0.000001439460789;0.000000143959369;0.004655383992940;0.000027138290534;1. Against immigration, migrants, foreigners, refugees, or Muslims.
620;da964cc09a9371bc;671d263ef7934b41;3f7891b02c031f68;2024-10-08T18:28:00.000Z;Lap, alweer Europa, om zich hier dan vooral niet aan te passen aan de wetten van de vrije wereld, hoewel, vrije wereld? Als jihadistische 'vluchtelingen' zich  van onze islamitische overheden niet meer moeten aanpassen, zijn wij dan nog wel deel van die vrije wereld? Neen dus.;;;3;96;vluchtelingen;2024-10-14 10_10_42.370165;0.261075526475906;0.000029770415495;0.000093705231848;0.000121426055557;0.000080209218140;0.123910352587700;0.000663444981910;1. Against immigration, migrants, foreigners, refugees, or Muslims.
621;9fc05f3f86c52d58;e47a5c0bad9097a6;f5d7cad6c7f6c13d;2024-10-08T13:44:07.000Z;De vluchtelingen reizen per vliegtuig naar afgelegen bestemmingen in Azië, van waaruit visa voor Europa worden geregeld, zegt de OvJ. John H., bijgenaamd Obama, organiseerde volgens het OM die VIP-smokkel. #mensensmokkel;;2;10;5,7K;vluchtelingen;2024-10-14 10_10_42.370165;0.008408551104367;0.000004768667168;0.000012421739484;0.005110978614539;0.000879242492374;0.005629603285342;0.000108576517959;5. Is neutral.
622;caceffb793c5375c;8f58007f79afeaf0;068b5e856a063532;2024-10-06T15:47:27.000Z;Mona Keijzer heeft helemaal gelijk. Ze noemde er ook bij dat echte vluchtelingen die hier komen ook graag terug willen als hun thuisland weer rustig is. Al die ophef over de borden is gewoon om het kabinet in een kwaad daglicht te stellen.;;;7;32;vluchtelingen;2024-10-14 10_10_42.370165;0.021102633327246;0.000003535374844;0.000158409791766;0.000014363820810;0.000022881002224;0.006903128232807;0.000081984653661;5. Is neutral.
623;6e9f0f6a0d53f584;002d625c1080a873;6eb50430bb2a4703;2024-10-07T06:25:04.000Z;En zo geven ze de would be echte 'vluchtelingen' een slechte reputatie, wat de groeiende weerstand bij de bevolking tegen migratie aanwakkert. De corruptici weten dat, maar hen is het om de stemmen te doen, niet om de zogenaamde 'menselijkheid'.;;;2;18;vluchtelingen;2024-10-14 10_10_42.370165;0.204469934105873;0.000022527370675;0.000348029629094;0.000060099722759;0.000023524873541;0.046025183051825;0.000311630254146;1. Against immigration, migrants, foreigners, refugees, or Muslims.
624;211fc3ce1aa8554f;0f58638917ab3904;51af9b5fbbc109d8;2024-10-06T16:42:47.000Z;"Zulke 'vluchtelingen' zien we NOOIT Jenneke, die leugenaar..
Goed doorvoede jonge islamitische knullen, met nieuwe kleding en nieuwe mobieltjes.., ja, die komen bijna om van de honger hoor..
Wat een muts..";1;;2;122;vluchtelingen;2024-10-14 10_10_42.370165;0.472092837095261;0.000057682336774;0.000014344342162;0.001129450392909;0.000418874114985;0.162080675363541;0.000389711582102;1. Against immigration, migrants, foreigners, refugees, or Muslims.
625;7435beea3bc4b4af;ac009e97bfb997f1;7feb7727829c5536;2024-10-06T14:13:41.000Z;Ik niet, terugkeer van ook terechte vluchtelingen moet altijd het doel zijn en dat moet klip klaar zijn. Geen permanente verblijfsvergunning. Na vakantie of bezoek aan land van herkomst meteen uitzetten en status opheffen. Zo simpel is het, mag gewoon in Vluchtelingenverdrag 1952;;;4;83;vluchtelingen;2024-10-14 10_10_42.370165;0.070437088608742;0.000439401017502;0.001749338116497;0.000003023111731;0.000003758074854;0.074814960360527;0.000303025386529;1. Against immigration, migrants, foreigners, refugees, or Muslims.
626;efaa98ca71c6a3d5;8637581d2b39429a;e3212b56a26fe28e;2024-10-08T16:39:54.000Z;Wees nou eerlijk dat zijn toch economische vluchtelingen die horen hier niet stuur ze terug.;1;2;7;580;vluchtelingen;2024-10-14 10_10_42.370165;0.604703366756439;0.000161228948855;0.000004043769422;0.000007063079011;0.000003224413376;0.042614419013262;0.000156239126227;
627;4b20485fab96ece0;048810ef2c0d8a81;6c1507844b7ca2f2;2024-10-09T16:20:27.000Z;Nee, was gewoon een beetje een stom voorstel van Faber. 'Wij werken hier aan uw terugkeer.' Wat als het land van herkomst echt heel gevaarlijk is voor een groep vluchtelingen? Dan kan je werken aan terugkeer tot je ons weegt, maar die mensen kunnen gewoon niet terug.;2;;3;151;vluchtelingen;2024-10-14 10_10_42.370165;0.007831341587007;0.000022894340873;0.000051627735957;0.000037898684241;0.000012473519746;0.019352715462446;0.000748832186218;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
628;4ffae1d879cf79fa;7583fba88b917971;f1d9224c1858cfad;2024-10-06T18:33:24.000Z;Klopt FEMA heeft 1.2 miljard uitgegeven aan illegale vluchtelingen....jij kent schijnbaar niets....blijkt ook laatst met je F16 filmpje en de Russische Sukhoi...was uit een computer spel sukkel;;;2;24;vluchtelingen;2024-10-14 10_10_42.370165;0.176115855574608;0.000023028766009;0.000153399072587;0.000152815977344;0.000039998565626;0.037362899631262;0.000037270849134;
629;a692678876928739;80612f0596d6a267;cd5e1794c06a3104;2024-10-06T09:05:52.000Z;Ja en dan enkel aan vluchtelingen die door de EU verdeelsleutel via Griekenland of Italië aan ons zijn toebedeeld en de toelatingstoets hebben doorstaan.;;;2;99;vluchtelingen;2024-10-14 10_10_42.370165;0.204797640442848;0.000073620394687;0.000034522632632;0.000051179547881;0.000008977954167;0.016152298077941;0.000029337965316;5. Is neutral.
630;39845846dd178c40;bbb1a967b7488a5b;928671200a544a68;2024-10-06T09:25:46.000Z;Vrede zal er komen wanneer de bezetter het oostelijke deel van de stad verlaat. En uiteraard ook de WJO, Gaza, de Golan, Shebaa Farms….. En o ja, niet te vergeten de terugkeer van alle Palestijnse vluchtelingen én hun nazaten sinds de Nakba.;;2;11;107;vluchtelingen;2024-10-14 10_10_42.370165;0.006987577304244;0.001347700366750;0.000004906854429;0.000153971021064;0.000012311809769;0.163739874958992;0.009547758847475;6. Other: Supports Palestinian refugee return.
631;3f0dd12a3f87d97e;5066a5d89f352178;ca9014c52149eb43;2024-10-09T07:41:00.000Z;"Voetbal is voor iedereen!

Deze week brengen @UEFA en UNHCR 16 teams van vluchtelingen en spelers uit hun gastgemeenschappen samen om te strijden voor de #UnityEUROCup 2024.

Team NL is onderweg!";;;6;243;vluchtelingen;2024-10-14 10_10_42.370165;0.001229510060511;0.000014714560166;0.000005318774129;0.000052157378377;0.000008991304639;0.001181319123134;0.000120298333059;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
632;80815f77af5b71e6;530a22aba0ed0fa2;70e31b8d1f909c87;2024-10-07T06:25:09.000Z;Je vergeet de burgeroorlog die door Palestijnse vluchtelingen werd uitgelokt.;1;;5;67;vluchtelingen;2024-10-14 10_10_42.370165;0.143300905823707;0.000241502973950;0.000020679432055;0.000777922919951;0.000021533787731;0.270902156829834;0.000934087322093;1. Against immigration, migrants, foreigners, refugees, or Muslims.
633;d6d18873b5965693;6034b546d3330462;771f94bb58ee0248;2024-10-06T07:53:41.000Z;Leiden wil vluchtelingen opvangen in kantoren op Schuttersveld;;;7;630;vluchtelingen;2024-10-14 10_10_42.370165;0.021338824182749;0.000203534262255;0.000066063737904;0.000028318154364;0.000029811695640;0.028623649850488;0.000611402618233;5. Is neutral.
634;0d78c2a41997a991;e0c24a4dfac13d70;e6df7c172cabd377;2024-10-06T00:43:04.000Z;Ach ja. .het slachtoffer spelen...de kindjes weer. . .hamas en hezbollah misbruiken hun eigen bevolking  en zelfs anderen in Libanon. Verstoppen zich in vluchtelingen kampen. Hoe laf is dat? Hoe ziek! Terroristen moeten verdwijnen. En rap!;;;9;184;vluchtelingen;2024-10-14 10_10_42.370165;0.983477294445038;0.589669704437256;0.000529755605385;0.001235211850144;0.001316954032518;0.979091942310333;0.013914274983108;1. Against immigration, migrants, foreigners, refugees, or Muslims.
635;4669dadc1da02493;c893eaabc744390c;a0f40e5e11b674c6;2024-10-07T11:09:31.000Z;Pro-Israël en pro-oorlog zijn,zorgen ervoor dat de vluchtelingenstroom vanuit die regio wordt aangewakkerd, vooral rechts heeft veel baat bij extra problemen met vluchtelingen! Hypocrisie? @FranckenTheo;;1;3;160;vluchtelingen;2024-10-14 10_10_42.370165;0.215566053986549;0.000085322331870;0.000005132744718;0.000254398590187;0.000045045326260;0.012601805850863;0.000102276258986;1. Against immigration, migrants, foreigners, refugees, or Muslims.
636;fb399abe8c548e29;fe42e7746cc32bac;8365203ae5717483;2024-10-06T06:41:46.000Z;Hij wil z’n eigen hachje redden! Om aan de macht te blijven. Opstanden en aanslagen komen er toch wel, en al die vluchtelingen zijn ook strijders. En wel’ in héél europa. Het einde is inzicht;;;3;183;vluchtelingen;2024-10-14 10_10_42.370165;0.433275818824768;0.003082313109189;0.000318825856084;0.000077878903539;0.000010428489077;0.653035581111908;0.000846719718538;1. Against immigration, migrants, foreigners, refugees, or Muslims.
637;f2f6b1bbafc355b8;1785292ae0717c0d;7753be81934093f6;2024-10-09T10:28:49.000Z;De moslims in Libanon zijn dan ook voornamelijk Palestijnse vluchtelingen,die na de Israëlische Arabische oorlog door christelijk Libanon met open armen ontvangen werden. Want liberaal land. Als dank kregen ze een burgeroorlog aan handen en worden ze nu zelf vervolgd. Één pot nat;;;1;43;vluchtelingen;2024-10-14 10_10_42.370165;0.339048892259598;0.000110936205601;0.000003766025429;0.000098041513411;0.000000812196845;0.619144141674042;0.009590003639460;
638;c30123a67e6443f5;af581bef0bef567b;dd8ef3af0aa7937f;2024-10-05T17:54:10.000Z;Vluchtelingen? No way. Onze verzorgingsmaatschappij plunderen.;;3;8;121;vluchtelingen;2024-10-14 10_10_42.370165;0.470344007015228;0.000102113212051;0.000054718533647;0.000015521929527;0.000010627214579;0.149570062756538;0.007098148576915;1. Against immigration, migrants, foreigners, refugees, or Muslims.
639;12574772316d8620;3e1423289c984969;b1d4956c371f4ca9;2024-10-05T22:34:46.000Z;Je bent aan het lullen man. Er is geen enkel Arabische land behalve Libanon die hun deuren open doet voor vluchtelingen. Sjeik van de Saudis heeft onlangs nog gezegd dat het lot van de Palestijnen hem niet interesseert.;;;2;102;vluchtelingen;2024-10-14 10_10_42.370165;0.265898227691650;0.000057623896282;0.000063536790549;0.006462393794209;0.000130400600028;0.089675106108189;0.000188250647625;1. Against immigration, migrants, foreigners, refugees, or Muslims.
640;94b4c886aa699704;14a71177144def14;7c147c73bc5e720c;2024-10-06T11:04:36.000Z;Je hebt het over vluchtelingen daar zijn die borden niet voor .;;;4;133;vluchtelingen;2024-10-14 10_10_42.370165;0.183109611272812;0.000005330682143;0.000013955463146;0.000025610655939;0.000002426912488;0.011378404684365;0.000003667104011;1. Against immigration, migrants, foreigners, refugees, or Muslims.
641;389ecd94be70f170;82aec610afb69254;0683aa5f99a87abd;2024-10-05T21:05:44.000Z;Oh hou toch op met je 'échte' vluchtelingen. Alsof jou en al die andere nazi's ook maar een sec wakker liggen van de 'échte'. Jullie zijn net als die politici. Zogenaamd begaan zijn met de 'échte', maar vervolgens iedereen uitsluiten als zijnde 'écht'. Doe toch niet zo hypocriet;;;2;7;vluchtelingen;2024-10-14 10_10_42.370165;0.549606919288635;0.000153905857587;0.000022918828108;0.000131813649204;0.000006616341125;0.042646285146475;0.000111244895379;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
642;0ec2cd5de7ab7981;c4fb6d1d87b963fd;29b57b135fe3f7b4;2024-10-08T14:06:19.000Z;Overal waar de Palestijnen een machtsbasis vestigden, leidde dat tot maatschappelijke ontwrichting en geweld. Geen wonder dat Gazaanse Palestijnen nu als vluchtelingen in de Arabische wereld nergens welkom zijn.;;1;3;46;vluchtelingen;2024-10-14 10_10_42.370165;0.039912220090628;0.000031050261896;0.000002097659944;0.000016616362700;0.000006168439995;0.055946320295334;0.002993598580360;1. Against immigration, migrants, foreigners, refugees, or Muslims.
