id;wayback url;url;name;date;title_then;subtitle_then;wayback id;name_today;section;word_count;words_added;words_removed;word_diff_absolute;word_diff_relative
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20230930011111id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20230930011111id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-09-30;The X Rules;Safety;20230930011111;Twitter Rules;General;1255;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231001022243id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231001022243id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-10-01;The X Rules;Safety;20231001022243;Twitter Rules;General;1255;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231010225155id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231010225155id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-10-10;The X Rules;Safety;20231010225155;Twitter Rules;General;1215;11;51;62;0.04940239043824701
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231020212143id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231020212143id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-10-20;The X Rules;Safety;20231020212143;Twitter Rules;General;1215;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231030012412id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231030012412id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-10-30;The X Rules;Safety;20231030012412;Twitter Rules;General;1230;15;0;15;0.012345679012345678
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231101134756id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231101134756id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-11-01;The X Rules;Safety;20231101134756;Twitter Rules;General;1215;0;15;15;0.012195121951219513
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231110171753id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231110171753id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-11-10;The X Rules;Safety;20231110171753;Twitter Rules;General;1215;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231120035224id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231120035224id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-11-20;The X Rules;Safety;20231120035224;Twitter Rules;General;1215;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231130173742id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231130173742id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-11-30;The X Rules;Safety;20231130173742;Twitter Rules;General;1215;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231201021322id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231201021322id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-12-01;The X Rules;Safety;20231201021322;Twitter Rules;General;1266;51;0;51;0.04197530864197531
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231210000843id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.html.md;wayback.archive.org/web/20231210000843id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules.html;2023-12-10;The X Rules;Safety;20231210000843;Twitter Rules;General;1211;0;51;51;0.04028436018957346
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231220085702id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231220085702id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-12-20;The X Rules;Safety;20231220085702;Twitter Rules;General;1215;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20231230133250id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20231230133250id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2023-12-30;The X Rules;Safety;20231230133250;Twitter Rules;General;1248;33;0;33;0.027160493827160494
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240101224041id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240101224041id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-01-01;The X Rules;Safety;20240101224041;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240111070516id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240111070516id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-01-11;The X Rules;Safety;20240111070516;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240120073426id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240120073426id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-01-20;The X Rules;Safety;20240120073426;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240130032727id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240130032727id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-01-30;The X Rules;Safety;20240130032727;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240203110754id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240203110754id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-02-03;The X Rules;Safety;20240203110754;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240210040135id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240210040135id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-02-10;The X Rules;Safety;20240210040135;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240220060822id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240220060822id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-02-20;The X Rules;Safety;20240220060822;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240310150010id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240310150010id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-03-10;The X Rules;Safety;20240310150010;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240320003634id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240320003634id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-03-20;The X Rules;Safety;20240320003634;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240330050012id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240330050012id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-03-30;The X Rules;Safety;20240330050012;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240403144449id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240403144449id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-04-03;The X Rules;Safety;20240403144449;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240410072529id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240410072529id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-04-10;The X Rules;Safety;20240410072529;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240421044522id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240421044522id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-04-21;The X Rules;Safety;20240421044522;Twitter Rules;General;1248;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240501132135id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240501132135id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-05-01;The X Rules;Safety;20240501132135;Twitter Rules;General;1263;15;0;15;0.01201923076923077
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240510000053id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240510000053id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-05-10;The X Rules;Safety;20240510000053;Twitter Rules;General;1248;0;15;15;0.011876484560570071
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240520023536id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240520023536id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-05-20;The X Rules;Safety;20240520023536;Twitter Rules;General;1263;15;0;15;0.01201923076923077
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240530072312id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240530072312id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-05-30;The X Rules;Safety;20240530072312;Twitter Rules;General;1247;0;15;15;0.011876484560570071
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240601010411id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240601010411id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-06-01;The X Rules;Safety;20240601010411;Twitter Rules;General;1255;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240610002453id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240610002453id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-06-10;The X Rules;Safety;20240610002453;Twitter Rules;General;1271;3;0;3;0.002390438247011952
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240620022942id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240620022942id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-06-20;The X Rules;Safety;20240620022942;Twitter Rules;General;1271;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240630075820id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240630075820id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-06-30;The X Rules;Safety;20240630075820;Twitter Rules;General;1271;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240701030620id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240701030620id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-07-01;The X Rules;Safety;20240701030620;Twitter Rules;General;1271;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240710084046id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240710084046id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-07-10;The X Rules;Safety;20240710084046;Twitter Rules;General;1271;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240720202011id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240720202011id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-07-20;The X Rules;Safety;20240720202011;Twitter Rules;General;1286;15;0;15;0.011801730920535013
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240730120530id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240730120530id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-07-30;The X Rules;Safety;20240730120530;Twitter Rules;General;1271;0;15;15;0.01166407465007776
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240801134732id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240801134732id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-08-01;The X Rules;Safety;20240801134732;Twitter Rules;General;1271;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240812094415id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240812094415id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-08-12;The X Rules;Safety;20240812094415;Twitter Rules;General;1291;20;0;20;0.015735641227380016
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240820015753id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240820015753id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-08-20;The X Rules;Safety;20240820015753;Twitter Rules;General;1291;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240830101120id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240830101120id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-08-30;The X Rules;Safety;20240830101120;Twitter Rules;General;1291;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20240901162356id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20240901162356id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-09-01;The X Rules;Safety;20240901162356;Twitter Rules;General;1291;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20241001061026id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.md;wayback.archive.org/web/20241001061026id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules;2024-10-01;The X Rules;Safety;20241001061026;Twitter Rules;General;1291;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20241130231429id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.html.md;wayback.archive.org/web/20241130231429id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules.html;2024-11-30;The X Rules;Safety;20241130231429;Twitter Rules;General;1288;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20241203201535id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.html.md;wayback.archive.org/web/20241203201535id_/https%3A/help.twitter.com/en/rules-and-policies/twitter-rules.;https://help.twitter.com/en/rules-and-policies/twitter-rules;twitter-rules.html;2024-12-03;The X Rules;Safety;20241203201535;Twitter Rules;General;1288;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20130915123237id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20130915123237id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2013-09-15;"_(""Search the help center"")";Was this article helpful?;20130915123237;Username squatting policy;Authenticity;314;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20131024070310id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20131024070310id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2013-10-24;"_(""Search the help center"")";Was this article helpful?;20131024070310;Username squatting policy;Authenticity;314;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20140407134832id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20140407134832id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2014-04-07;"_(""Search the help center"")";;20140407134832;Username squatting policy;Authenticity;308;0;6;6;0.01910828025477707
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20140418200711id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20140418200711id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2014-04-18;"_(""Search the help center"")";;20140418200711;Username squatting policy;Authenticity;308;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20140502183754id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20140502183754id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2014-05-02;"_(""Search the help center"")";;20140502183754;Username squatting policy;Authenticity;308;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20140517013519id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20140517013519id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2014-05-17;"_(""Search the help center"")";;20140517013519;Username squatting policy;Authenticity;308;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20140524023644id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20140524023644id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2014-05-24;"_(""Search the help center"")";;20140524023644;Username squatting policy;Authenticity;308;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20140531023226id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20140531023226id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2014-05-31;"_(""Search the help center"")";;20140531023226;Username squatting policy;Authenticity;308;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20140703155323id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20140703155323id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2014-07-03;"_(""Search the help center"")";;20140703155323;Username squatting policy;Authenticity;308;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20150323154757id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20150323154757id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2015-03-23;"_(""Search the help center"")";;20150323154757;Username squatting policy;Authenticity;308;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20150413014643id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20150413014643id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2015-04-13;"_(""Search the help center"")";;20150413014643;Username squatting policy;Authenticity;308;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20150527173846id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20150527173846id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2015-05-27;"_(""Search the help center"")";;20150527173846;Username squatting policy;Authenticity;308;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20150906011113id_/https%3A/support.twitter.com/articles/18370.md;wayback.archive.org/web/20150906011113id_/https%3A/support.twitter.com/articles/18370;https://support.twitter.com/articles/18370;18370;2015-09-06;"t(""Search the help center"")";;20150906011113;Username squatting policy;Authenticity;329;0;0;0;0.0
